,Model Type,MSE Score,MSE Raw Score,RMSE Score,Data Correlation,CV round,File
32,XGBoost,30363.246954369402,30363.246954369402,174.2505292800266,1.0,2,transformed_data__impute.csv
33,LightGBM,29389.23426960922,29389.23426960922,171.43288561302705,1.0,2,transformed_data__impute.csv
34,XGBoost,23526.48557801784,23526.48557801784,153.38345927125857,1.0,3,transformed_data__impute.csv
35,LightGBM,18321.504708700424,18321.504708700424,135.35695293814953,1.0,3,transformed_data__impute.csv
36,XGBoost,44976.790719629484,44976.790719629484,212.0773225020287,1.0,4,transformed_data__impute.csv
37,LightGBM,45815.34005447445,45815.34005447445,214.04518227345005,1.0,4,transformed_data__impute.csv
38,XGBoost,16380.544567138311,16380.544567138311,127.98650150362855,1.0,5,transformed_data__impute.csv
39,LightGBM,18701.290641421227,18701.290641421227,136.75266228275495,1.0,5,transformed_data__impute.csv
40,XGBoost,75.75657319362095,502363.3575309982,8.703825204679891,0.21640907675188753,1,transformed_data__impute__adf.csv
41,LightGBM,97.01531521695605,502229.2730075866,9.849635283448624,0.21640907675188753,1,transformed_data__impute__adf.csv
42,XGBoost,48.08970795551558,928863.363959584,6.934674322238614,0.02236472544091186,2,transformed_data__impute__adf.csv
43,LightGBM,65.70722951876138,929604.8208060855,8.105999600219667,0.02236472544091186,2,transformed_data__impute__adf.csv
44,XGBoost,55.46398878848894,1641165.9928862276,7.447414906428199,0.0846430571169035,3,transformed_data__impute__adf.csv
45,LightGBM,66.58106447979799,1639922.4825063567,8.159722083490221,0.0846430571169035,3,transformed_data__impute__adf.csv
46,XGBoost,474796.0078313662,8956393.273404332,689.0544302385453,0.36005274160995093,4,transformed_data__impute__adf.csv
47,LightGBM,475473.42750397185,8966972.464073574,689.5458124765692,0.36005274160995093,4,transformed_data__impute__adf.csv
48,XGBoost,55760.60764601461,41700692.84699529,236.13684093341854,0.3357751424897953,5,transformed_data__impute__adf.csv
49,LightGBM,40861.05566602937,42166724.019309945,202.14117756169665,0.3357751424897953,5,transformed_data__impute__adf.csv
50,XGBoost,57.019162665122884,6580.681012035141,7.551103407126861,0.16745988172100007,1,transformed_data__impute__adf.csv
51,LightGBM,72.92543202355593,6550.356839969977,8.539638869621825,0.16745988172100007,1,transformed_data__impute__adf.csv
52,XGBoost,14.863372831769832,8649.0006999733,3.8553045057128537,0.21423462468097512,2,transformed_data__impute__adf.csv
53,LightGBM,19.27080487624427,8627.74771448621,4.389852489121277,0.21423462468097512,2,transformed_data__impute__adf.csv
54,XGBoost,18.462898150691835,4310.246369607378,4.296847466537745,0.03332300390468225,3,transformed_data__impute__adf.csv
55,LightGBM,20.21453702085679,4403.11606754207,4.496057942337575,0.03332300390468225,3,transformed_data__impute__adf.csv
56,XGBoost,17.273899905913964,3011.724259980633,4.156188146115857,0.265469573546665,4,transformed_data__impute__adf.csv
57,LightGBM,17.37262062606518,2960.754132181837,4.168047579630682,0.265469573546665,4,transformed_data__impute__adf.csv
58,XGBoost,19.506047430077842,6460.37479639361,4.416565116703007,0.04693205576390047,5,transformed_data__impute__adf.csv
59,LightGBM,22.065123870852005,6490.344190241171,4.697352857818114,0.04693205576390047,5,transformed_data__impute__adf.csv
60,XGBoost,78716.61369385222,2068893.645410614,280.56481193095516,0.26244551395592897,1,transformed_data__impute__adf.csv
61,LightGBM,19381022.32743342,20879013.265925128,4402.388252691193,0.26244551395592897,1,transformed_data__impute__adf.csv
62,XGBoost,35354832.01554866,205658256.30876902,5945.9929377311455,-0.17828226074896475,2,transformed_data__impute__adf.csv
63,LightGBM,3796025.6076466143,174707459.5995005,1948.339192144585,-0.17828226074896475,2,transformed_data__impute__adf.csv
64,XGBoost,4866297801.198495,6017235074.3181505,69758.85464368301,0.8937577802034549,3,transformed_data__impute__adf.csv
65,LightGBM,3812182618.016544,4961837787.096115,61742.875038473416,0.8937577802034549,3,transformed_data__impute__adf.csv
66,XGBoost,53619003937.01371,53576267656.45773,231557.77667142538,0.7675006000509241,4,transformed_data__impute__adf.csv
67,LightGBM,47376904003.575195,47336901489.600494,217662.36239546604,0.7675006000509241,4,transformed_data__impute__adf.csv
68,XGBoost,929222284968.9976,929010823613.0118,963961.7653045154,1.0,5,transformed_data__impute__adf.csv
69,LightGBM,183587540274.26846,183493573365.48822,428471.1662110631,1.0,5,transformed_data__impute__adf.csv
70,XGBoost,5839.91679956368,979970.038869516,76.4193483324981,0.05660494967952241,1,transformed_data__impute__adf.csv
71,LightGBM,7129.494944985403,991039.8769252396,84.4363366388275,0.05660494967952241,1,transformed_data__impute__adf.csv
72,XGBoost,5648.9579141282375,592187.2482726943,75.15954972010036,0.2647201732511083,2,transformed_data__impute__adf.csv
73,LightGBM,7690.618565667809,608025.696727268,87.69617189859434,0.2647201732511083,2,transformed_data__impute__adf.csv
74,XGBoost,8810.847736614907,1209011.6072119204,93.86611601965274,0.4747751088438969,3,transformed_data__impute__adf.csv
75,LightGBM,8476.14229583524,1235190.194295903,92.06596708792691,0.4747751088438969,3,transformed_data__impute__adf.csv
76,XGBoost,10261.244009149214,1651876.851033347,101.29779863920643,0.2963698035916389,4,transformed_data__impute__adf.csv
77,LightGBM,10500.336002699647,1661251.4865106994,102.47114717177537,0.2963698035916389,4,transformed_data__impute__adf.csv
78,XGBoost,13164.76388864936,2326311.5708835744,114.73780496701757,0.36406411874011274,5,transformed_data__impute__adf.csv
79,LightGBM,12820.03675446781,2319283.989953114,113.22560114421036,0.36406411874011274,5,transformed_data__impute__adf.csv
80,XGBoost,7.728400067389957,469753.5199410756,2.780000012120496,0.24938493530241415,1,transformed_data__impute__adf__log_all__local_smooth.csv
81,LightGBM,9.392324376124574,470022.48654212645,3.0646899314815803,0.24938493530241415,1,transformed_data__impute__adf__log_all__local_smooth.csv
82,XGBoost,9.328694757702026,1010137.5582550804,3.0542912038150565,0.12271694297870306,2,transformed_data__impute__adf__log_all__local_smooth.csv
83,LightGBM,14.286499377045159,1011797.0520661948,3.779748586486297,0.12271694297870306,2,transformed_data__impute__adf__log_all__local_smooth.csv
84,XGBoost,4.967123362807631,1820971.0702658792,2.228704413511947,-0.134880049200665,3,transformed_data__impute__adf__log_all__local_smooth.csv
85,LightGBM,4.949237425014377,1820144.5273710652,2.22468816354436,-0.134880049200665,3,transformed_data__impute__adf__log_all__local_smooth.csv
86,XGBoost,2385.3065146941376,1044225882.4536974,48.83959986214197,0.28709506365903525,4,transformed_data__impute__adf__log_all__local_smooth.csv
87,LightGBM,2381.1590811585597,1044224466.9920901,48.79712164829561,0.28709506365903525,4,transformed_data__impute__adf__log_all__local_smooth.csv
88,XGBoost,5924.299920290369,43092161.821652554,76.96947395097857,0.43411188782559573,5,transformed_data__impute__adf__log_all__local_smooth.csv
89,LightGBM,4155.417317700047,43359785.08352949,64.46252646072791,0.43411188782559573,5,transformed_data__impute__adf__log_all__local_smooth.csv
90,XGBoost,19.971635002771304,13975.90159909507,4.4689635266772205,0.1932899471901389,1,transformed_data__impute__adf__log_all__local_smooth.csv
91,LightGBM,20.516546912199253,13944.720873335233,4.529519501249471,0.1932899471901389,1,transformed_data__impute__adf__log_all__local_smooth.csv
92,XGBoost,0.3644230488939956,17080.44747105548,0.6036746217077504,0.007647217401898554,2,transformed_data__impute__adf__log_all__local_smooth.csv
93,LightGBM,0.3845278164633762,17091.74324976863,0.6201030692258959,0.007647217401898554,2,transformed_data__impute__adf__log_all__local_smooth.csv
94,XGBoost,6.186941245300137,12232.474670202922,2.487356276310279,-0.03998719079208205,3,transformed_data__impute__adf__log_all__local_smooth.csv
95,LightGBM,6.334422206836438,12216.52188265219,2.5168278063539504,-0.03998719079208205,3,transformed_data__impute__adf__log_all__local_smooth.csv
96,XGBoost,0.26979037657106064,2836.7772897657974,0.5194134928658098,0.19671995250173668,4,transformed_data__impute__adf__log_all__local_smooth.csv
97,LightGBM,0.27363863483971307,2841.605954161246,0.5231048029216642,0.19671995250173668,4,transformed_data__impute__adf__log_all__local_smooth.csv
98,XGBoost,1.5293238947100412,8620.368500057692,1.2366583581208033,0.17742343828172308,5,transformed_data__impute__adf__log_all__local_smooth.csv
99,LightGBM,2.033255281605573,8655.697256018086,1.4259226071584576,0.17742343828172308,5,transformed_data__impute__adf__log_all__local_smooth.csv
100,XGBoost,3613.8487870488207,74935976672.69402,60.11529578276082,-0.18777657083860302,1,transformed_data__impute__adf__log_all__local_smooth.csv
101,LightGBM,74519.6518895572,74934694583.45764,272.9828783816985,-0.18777657083860302,1,transformed_data__impute__adf__log_all__local_smooth.csv
102,XGBoost,503836.571905145,5621025113.479684,709.81446301491,-0.286806640051111,2,transformed_data__impute__adf__log_all__local_smooth.csv
103,LightGBM,806114915.7961924,6736726434.346807,28392.162929163962,-0.286806640051111,2,transformed_data__impute__adf__log_all__local_smooth.csv
104,XGBoost,2017022325.6484923,8906489383.929941,44911.27169930164,-0.9947807700106975,3,transformed_data__impute__adf__log_all__local_smooth.csv
105,LightGBM,1610893278.41895,8028617246.454437,40135.935001180056,-0.9947807700106975,3,transformed_data__impute__adf__log_all__local_smooth.csv
106,XGBoost,4658926838.715902,193022093865.26874,68256.33185804744,0.9990976462989108,4,transformed_data__impute__adf__log_all__local_smooth.csv
107,LightGBM,2712203192.1379905,179070002858.19763,52078.81711538762,0.9990976462989108,4,transformed_data__impute__adf__log_all__local_smooth.csv
108,XGBoost,15018158395.666214,307260074356.14606,122548.59605750779,-0.999958356956273,5,transformed_data__impute__adf__log_all__local_smooth.csv
109,LightGBM,2186945710.342672,148227695536.275,46764.79135356718,-0.999958356956273,5,transformed_data__impute__adf__log_all__local_smooth.csv
110,XGBoost,54.46270317303333,1744580.248430017,7.379885037927985,0.09513328765945969,1,transformed_data__impute__adf__log_all__local_smooth.csv
111,LightGBM,55.499262102356546,1743574.4160987022,7.449782688263903,0.09513328765945969,1,transformed_data__impute__adf__log_all__local_smooth.csv
112,XGBoost,30.652397820643262,7516699.267666161,5.5364607666489665,0.7154995315835204,2,transformed_data__impute__adf__log_all__local_smooth.csv
113,LightGBM,34.05248345535069,7516208.84835196,5.835450578605793,0.7154995315835204,2,transformed_data__impute__adf__log_all__local_smooth.csv
114,XGBoost,6.905917352642257,10310610.496283172,2.6279112147563617,0.1965487829272302,3,transformed_data__impute__adf__log_all__local_smooth.csv
115,LightGBM,9.594250033161384,10309790.166926606,3.097458641073579,0.1965487829272302,3,transformed_data__impute__adf__log_all__local_smooth.csv
116,XGBoost,117.40260126548704,2942733.1872492842,10.835248094321008,0.48699443061406483,4,transformed_data__impute__adf__log_all__local_smooth.csv
117,LightGBM,113.7934297033209,2942559.6771812886,10.667400325445788,0.48699443061406483,4,transformed_data__impute__adf__log_all__local_smooth.csv
118,XGBoost,17.51942814097521,2452403.2643529866,4.185621595530969,0.11817060525058466,5,transformed_data__impute__adf__log_all__local_smooth.csv
119,LightGBM,25.251768928166204,2455680.6776849064,5.025113822409021,0.11817060525058466,5,transformed_data__impute__adf__log_all__local_smooth.csv
120,XGBoost,3.0382020343606495e+115,3.0382020343606495e+115,5.511988782971759e+57,-0.46381419883972347,1,transformed_data__impute__adf__log_all__soft_clipping.csv
121,LightGBM,3.301164994916364e+77,3.987434234541252e+56,5.745576554982419e+38,-0.46381419883972347,1,transformed_data__impute__adf__log_all__soft_clipping.csv
122,XGBoost,1.3475152324531504e+75,1.3475152324531504e+75,3.670851716500069e+37,-0.1859167704945203,2,transformed_data__impute__adf__log_all__soft_clipping.csv
123,LightGBM,1.2113230769021109e+83,1.2113230769021109e+83,3.480406695922347e+41,-0.1859167704945203,2,transformed_data__impute__adf__log_all__soft_clipping.csv
124,XGBoost,1.7950615583291714e+58,1.795062633844208e+58,1.339799073864873e+29,-0.03347111007088428,3,transformed_data__impute__adf__log_all__soft_clipping.csv
125,LightGBM,1.5152638606876117e+76,1.5152638606876117e+76,1.2309605439199145e+38,-0.03347111007088428,3,transformed_data__impute__adf__log_all__soft_clipping.csv
126,XGBoost,1.2609693044441387e+23,1169319974195990.0,355101296033.1374,-0.9996233033506146,1,transformed_data__impute__adf__log_all__soft_clipping.csv
127,LightGBM,1.261249726771553e+23,27966002360268.996,355140778673.97217,-0.9996233033506146,1,transformed_data__impute__adf__log_all__soft_clipping.csv
128,XGBoost,1209316148841176.5,17223652341159.879,34775223.20332648,-0.9995777082354842,2,transformed_data__impute__adf__log_all__soft_clipping.csv
129,LightGBM,835827107022771.2,2972817788798.4663,28910674.620678972,-0.9995777082354842,2,transformed_data__impute__adf__log_all__soft_clipping.csv
130,XGBoost,592591604214917.8,8898782927740.598,24343204.477120873,-0.9970721397846556,3,transformed_data__impute__adf__log_all__soft_clipping.csv
131,LightGBM,556526456445830.6,15566477706265.627,23590812.96703932,-0.9970721397846556,3,transformed_data__impute__adf__log_all__soft_clipping.csv
132,XGBoost,100322190938279.4,1351756703844.081,10016096.59190043,-0.9999785822659685,4,transformed_data__impute__adf__log_all__soft_clipping.csv
133,LightGBM,69173447586965.23,8189935054406.882,8317057.6279694745,-0.9999785822659685,4,transformed_data__impute__adf__log_all__soft_clipping.csv
134,XGBoost,901068913425.6782,6511418080976.101,949246.497715782,0.9999977838132218,5,transformed_data__impute__adf__log_all__soft_clipping.csv
135,LightGBM,8517922114341.847,20439853590201.473,2918547.9462126107,0.9999977838132218,5,transformed_data__impute__adf__log_all__soft_clipping.csv
136,XGBoost,657193275.2979233,30435098969.88982,25635.781152481453,-0.15767067562239928,1,transformed_data__impute__adf__log_all__soft_clipping.csv
137,LightGBM,1470603489.6954594,30670978058.18146,38348.44833491258,-0.15767067562239928,1,transformed_data__impute__adf__log_all__soft_clipping.csv
138,XGBoost,508006206.8683108,6516856091.942872,22538.99303137367,0.03545627331194283,2,transformed_data__impute__adf__log_all__soft_clipping.csv
139,LightGBM,118447962531.2335,131342384617.69951,344162.697762604,0.03545627331194283,2,transformed_data__impute__adf__log_all__soft_clipping.csv
140,XGBoost,3325717736383.0923,92595690321.79022,1823655.048627095,-0.826876681784853,3,transformed_data__impute__adf__log_all__soft_clipping.csv
141,LightGBM,3509861665533.795,64892538582.62651,1873462.4804179545,-0.826876681784853,3,transformed_data__impute__adf__log_all__soft_clipping.csv
142,XGBoost,4309203273768.3647,50601741081.97816,2075862.0555731454,-0.9999512011336855,4,transformed_data__impute__adf__log_all__soft_clipping.csv
143,LightGBM,56761162141919.39,88076803301047.73,7534000.407613434,-0.9999512011336855,4,transformed_data__impute__adf__log_all__soft_clipping.csv
144,XGBoost,98062408844596.97,7018092584036.135,9902646.557592418,-0.9999929603581021,5,transformed_data__impute__adf__log_all__soft_clipping.csv
145,LightGBM,181017415808615.0,814434864955.8108,13454271.284934573,-0.9999929603581021,5,transformed_data__impute__adf__log_all__soft_clipping.csv
146,XGBoost,8.476937229462487e+163,5.659903533748322e+23,9.207028418258786e+81,0.022277272676200083,1,transformed_data__impute__adf__log_all__soft_clipping.csv
147,LightGBM,8.476937229462487e+163,3.4616258328209874e+24,9.207028418258786e+81,0.022277272676200083,1,transformed_data__impute__adf__log_all__soft_clipping.csv
148,XGBoost,1.3221579075193792e+28,1.3216784307250672e+28,114985125451920.05,0.9998640244508168,2,transformed_data__impute__adf__log_all__soft_clipping.csv
149,LightGBM,5.515614638584091e+23,5.4661892975551084e+23,742671841298.9745,0.9998640244508168,2,transformed_data__impute__adf__log_all__soft_clipping.csv
150,XGBoost,2.0811800953188302e+42,3.507136635607571e+31,1.4426295766130785e+21,0.9537028785328083,3,transformed_data__impute__adf__log_all__soft_clipping.csv
151,LightGBM,2.0959979171983142e+42,1.481783860261194e+40,1.4477561663478812e+21,0.9537028785328083,3,transformed_data__impute__adf__log_all__soft_clipping.csv
152,XGBoost,2.1232395543004223e+86,2.1232395543004223e+86,1.457134020706545e+43,0.12380147455006114,4,transformed_data__impute__adf__log_all__soft_clipping.csv
153,LightGBM,1.4713977246259834e+42,1.4714041523794878e+42,1.213011840266196e+21,0.12380147455006114,4,transformed_data__impute__adf__log_all__soft_clipping.csv
154,XGBoost,8.461651650497075e+122,1.5196753387282489e+31,2.908891825162475e+61,-0.04862661088991762,5,transformed_data__impute__adf__log_all__soft_clipping.csv
155,LightGBM,8.461651650497075e+122,7.952824418890035e+41,2.908891825162475e+61,-0.04862661088991762,5,transformed_data__impute__adf__log_all__soft_clipping.csv
156,XGBoost,2460.3951658794726,180613.0867739256,49.60237056713593,0.003413174360707448,1,transformed_data__impute__adf__power__sliding_window_log.csv
157,LightGBM,2685.688997067439,185335.5429431102,51.82363357646238,0.003413174360707448,1,transformed_data__impute__adf__power__sliding_window_log.csv
158,XGBoost,1690.9150812518974,36233.37058096548,41.120737849069506,-0.020001166498701903,2,transformed_data__impute__adf__power__sliding_window_log.csv
159,LightGBM,1343.714234899105,41345.803423266996,36.65670791136466,-0.020001166498701903,2,transformed_data__impute__adf__power__sliding_window_log.csv
160,XGBoost,1142.6224204522134,29435.739316400985,33.80269841968557,-0.05251641155758067,3,transformed_data__impute__adf__power__sliding_window_log.csv
161,LightGBM,793.063159582146,27188.895530456604,28.16137708959109,-0.05251641155758067,3,transformed_data__impute__adf__power__sliding_window_log.csv
162,XGBoost,7124.239033596987,5107307.278389605,84.40520738436099,0.3031297754681143,4,transformed_data__impute__adf__power__sliding_window_log.csv
163,LightGBM,5281.934950472297,4998260.596674298,72.6769217184678,0.3031297754681143,4,transformed_data__impute__adf__power__sliding_window_log.csv
164,XGBoost,5508.778407156343,30608988.452388138,74.22114528324353,0.45151512198348603,5,transformed_data__impute__adf__power__sliding_window_log.csv
165,LightGBM,7650.99197528006,30679257.783129346,87.4699489840943,0.45151512198348603,5,transformed_data__impute__adf__power__sliding_window_log.csv
166,XGBoost,6.912508018456764,617.6359245488562,2.6291648899330684,0.4175619758512159,1,transformed_data__impute__adf__power__sliding_window_log.csv
167,LightGBM,4.693957104003407,586.7598248560255,2.1665542005690526,0.4175619758512159,1,transformed_data__impute__adf__power__sliding_window_log.csv
168,XGBoost,15.397155659470906,649.7003142502263,3.92392095479393,0.4359179150388473,2,transformed_data__impute__adf__power__sliding_window_log.csv
169,LightGBM,17.205766060081768,616.641862415848,4.14798337268627,0.4359179150388473,2,transformed_data__impute__adf__power__sliding_window_log.csv
170,XGBoost,10.196168277143617,597.9382372062327,3.1931439487037876,0.36415569574331946,3,transformed_data__impute__adf__power__sliding_window_log.csv
171,LightGBM,11.25435572626382,608.1888367498965,3.354751216746753,0.36415569574331946,3,transformed_data__impute__adf__power__sliding_window_log.csv
172,XGBoost,7.937878201094685,350.1743476924662,2.8174240364373064,-0.09167051464548799,4,transformed_data__impute__adf__power__sliding_window_log.csv
173,LightGBM,8.577179765662025,404.2795920325501,2.9286822575455376,-0.09167051464548799,4,transformed_data__impute__adf__power__sliding_window_log.csv
174,XGBoost,25.03008839190335,338.1781191409712,5.003007934423386,0.07901015803309809,5,transformed_data__impute__adf__power__sliding_window_log.csv
175,LightGBM,20.379126225903875,308.06156102052233,4.514324559211918,0.07901015803309809,5,transformed_data__impute__adf__power__sliding_window_log.csv
176,XGBoost,1824131592.7742069,51148118003.80311,42709.85357940492,0.26858454723278974,1,transformed_data__impute__adf__power__sliding_window_log.csv
177,LightGBM,2156927769.5923834,49474776246.9589,46442.736456763436,0.26858454723278974,1,transformed_data__impute__adf__power__sliding_window_log.csv
178,XGBoost,4627840694.812907,138156662386.50385,68028.23454134987,0.20710179451557925,2,transformed_data__impute__adf__power__sliding_window_log.csv
179,LightGBM,9357317115.795094,117649691850.7808,96733.2265346044,0.20710179451557925,2,transformed_data__impute__adf__power__sliding_window_log.csv
180,XGBoost,302763826205.25385,62784786166208.56,550239.7897328526,-0.8940180662365654,3,transformed_data__impute__adf__power__sliding_window_log.csv
181,LightGBM,730324601926.2404,58054315209431.53,854590.3123288025,-0.8940180662365654,3,transformed_data__impute__adf__power__sliding_window_log.csv
182,XGBoost,1584734953405.0725,32950557857636.883,1258862.5633503732,0.7816663686758806,4,transformed_data__impute__adf__power__sliding_window_log.csv
183,LightGBM,1167731278959.166,30935951741669.902,1080616.157087782,0.7816663686758806,4,transformed_data__impute__adf__power__sliding_window_log.csv
184,XGBoost,1393569402160.6973,2137209912057444.0,1180495.4053958436,0.9999993403476544,5,transformed_data__impute__adf__power__sliding_window_log.csv
185,LightGBM,26695528714825.86,1784529407694540.2,5166771.5949929375,0.9999993403476544,5,transformed_data__impute__adf__power__sliding_window_log.csv
186,XGBoost,19921.553033861164,203481.84616943973,141.14373182632363,0.17317477727521602,1,transformed_data__impute__adf__power__sliding_window_log.csv
187,LightGBM,33284.33283633216,137874.9085346714,182.43994309452128,0.17317477727521602,1,transformed_data__impute__adf__power__sliding_window_log.csv
188,XGBoost,11289.975665836007,283349.4422058373,106.25429716409595,0.4044050593282608,2,transformed_data__impute__adf__power__sliding_window_log.csv
189,LightGBM,14659.519845173974,286593.6057117917,121.07650410039916,0.4044050593282608,2,transformed_data__impute__adf__power__sliding_window_log.csv
190,XGBoost,4424.69780317149,40257.22802010888,66.5184019890097,0.2785926090746601,3,transformed_data__impute__adf__power__sliding_window_log.csv
191,LightGBM,10185.905056244539,57659.60886469562,100.92524489068401,0.2785926090746601,3,transformed_data__impute__adf__power__sliding_window_log.csv
192,XGBoost,2746.9187228201877,23568.253087992107,52.411055349231304,0.06190699894293754,4,transformed_data__impute__adf__power__sliding_window_log.csv
193,LightGBM,15236.075300565102,35006.473725232136,123.43449801641802,0.06190699894293754,4,transformed_data__impute__adf__power__sliding_window_log.csv
194,XGBoost,21878.367251328407,97960.66117650678,147.91337752660647,-0.02884087065529117,5,transformed_data__impute__adf__power__sliding_window_log.csv
195,LightGBM,30106.38839322008,105978.20083454814,173.51192579537604,-0.02884087065529117,5,transformed_data__impute__adf__power__sliding_window_log.csv
196,XGBoost,23881.15647576738,89420.15854481266,154.53529200725438,0.27760258106490654,1,transformed_data__impute__adf__quantile__local_smooth.csv
197,LightGBM,30870.315047975917,92562.17099677683,175.6995021278544,0.27760258106490654,1,transformed_data__impute__adf__quantile__local_smooth.csv
198,XGBoost,15794.170460513313,100141.6216244729,125.67486009744874,0.1965168248501479,2,transformed_data__impute__adf__quantile__local_smooth.csv
199,LightGBM,27989.069079656685,74795.67337122554,167.29933974662507,0.1965168248501479,2,transformed_data__impute__adf__quantile__local_smooth.csv
200,XGBoost,5367.754278672782,63133.56904726329,73.26495941903457,-0.022941437794704717,3,transformed_data__impute__adf__quantile__local_smooth.csv
201,LightGBM,6811.172170503223,65179.71287139913,82.52982594494685,-0.022941437794704717,3,transformed_data__impute__adf__quantile__local_smooth.csv
202,XGBoost,4513794.383959859,1019730739.0339029,2124.5692231508624,0.6459969513886594,4,transformed_data__impute__adf__quantile__local_smooth.csv
203,LightGBM,4470537.862537709,1019406834.0243711,2114.36464748579,0.6459969513886594,4,transformed_data__impute__adf__quantile__local_smooth.csv
204,XGBoost,28350764.066972807,1124445.200608904,5324.543554800995,0.33139042666229485,5,transformed_data__impute__adf__quantile__local_smooth.csv
205,LightGBM,5033824.628186442,26342086.271119982,2243.6186458902594,0.33139042666229485,5,transformed_data__impute__adf__quantile__local_smooth.csv
206,XGBoost,280.4893061155157,6088.153773968012,16.74781496540715,0.2199783839992195,1,transformed_data__impute__adf__quantile__local_smooth.csv
207,LightGBM,282.93380468247267,5906.037549354854,16.820636274602474,0.2199783839992195,1,transformed_data__impute__adf__quantile__local_smooth.csv
208,XGBoost,51.871251354144945,6893.104332236525,7.202169905948134,0.0285186903117859,2,transformed_data__impute__adf__quantile__local_smooth.csv
209,LightGBM,64.87057272385142,7412.168678495409,8.054227009704372,0.0285186903117859,2,transformed_data__impute__adf__quantile__local_smooth.csv
210,XGBoost,37.29227106799479,11851.017137190538,6.1067398068032,-0.006428068259525635,3,transformed_data__impute__adf__quantile__local_smooth.csv
211,LightGBM,55.49918563909404,11905.769930257273,7.449777556349856,-0.006428068259525635,3,transformed_data__impute__adf__quantile__local_smooth.csv
212,XGBoost,22.641689405338767,311.4101595369787,4.758328425543866,0.45611775427107015,4,transformed_data__impute__adf__quantile__local_smooth.csv
213,LightGBM,27.257979172783237,339.3524287485361,5.22091746465918,0.45611775427107015,4,transformed_data__impute__adf__quantile__local_smooth.csv
214,XGBoost,86.46319130020139,1506.581263713858,9.298558560346942,0.11653014819130812,5,transformed_data__impute__adf__quantile__local_smooth.csv
215,LightGBM,103.15504713352361,1489.3304173740253,10.156527316633555,0.11653014819130812,5,transformed_data__impute__adf__quantile__local_smooth.csv
216,XGBoost,2251098864.262917,158904119435.85962,47445.74653499423,-0.1971931211502916,1,transformed_data__impute__adf__quantile__local_smooth.csv
217,LightGBM,303850837.48157555,142129408960.73953,17431.317720745483,-0.1971931211502916,1,transformed_data__impute__adf__quantile__local_smooth.csv
218,XGBoost,3305830312.258515,220536130121.50415,57496.350425557575,-0.29127075846931394,2,transformed_data__impute__adf__quantile__local_smooth.csv
219,LightGBM,11996851746.400625,271416310988.0059,109530.1408124751,-0.29127075846931394,2,transformed_data__impute__adf__quantile__local_smooth.csv
220,XGBoost,1154661938352.4043,83850016566463.72,1074551.9709871665,-0.9947453362548189,3,transformed_data__impute__adf__quantile__local_smooth.csv
221,LightGBM,2234363684654.4873,91722617119056.23,1494778.8079359727,-0.9947453362548189,3,transformed_data__impute__adf__quantile__local_smooth.csv
222,XGBoost,648608882731.6224,10624334341810.674,805362.5784276436,-0.9999133330382354,4,transformed_data__impute__adf__quantile__local_smooth.csv
223,LightGBM,2620404883692.5815,5983387179618.746,1618766.4697826495,-0.9999133330382354,4,transformed_data__impute__adf__quantile__local_smooth.csv
224,XGBoost,4643177478485.867,2209366872764704.8,2154803.3503050497,-0.9999499246990944,5,transformed_data__impute__adf__quantile__local_smooth.csv
225,LightGBM,19823694725972.945,2430635798230815.0,4452380.793010964,-0.9999499246990944,5,transformed_data__impute__adf__quantile__local_smooth.csv
226,XGBoost,11157.406329954694,577356.2478229343,105.62862457664917,0.03247916277580581,1,transformed_data__impute__adf__quantile__local_smooth.csv
227,LightGBM,12917.40910452726,573637.0790131248,113.65478038572446,0.03247916277580581,1,transformed_data__impute__adf__quantile__local_smooth.csv
228,XGBoost,6202.40349971115,5785668.001947095,78.7553394996882,0.6012786018203811,2,transformed_data__impute__adf__quantile__local_smooth.csv
229,LightGBM,9385.065377741284,5806913.095666326,96.87654709856913,0.6012786018203811,2,transformed_data__impute__adf__quantile__local_smooth.csv
230,XGBoost,2186.7934307594096,11076642.14881315,46.76316318171184,0.21678513881303585,3,transformed_data__impute__adf__quantile__local_smooth.csv
231,LightGBM,2206.5925726290843,11077739.808022209,46.974382088848,0.21678513881303585,3,transformed_data__impute__adf__quantile__local_smooth.csv
232,XGBoost,9106.405922747905,775231.186264723,95.427490393219,0.4801196173803591,4,transformed_data__impute__adf__quantile__local_smooth.csv
233,LightGBM,7765.069150008706,749806.8609112555,88.1196297654995,0.4801196173803591,4,transformed_data__impute__adf__quantile__local_smooth.csv
234,XGBoost,4593.9438370172065,839769.9213425184,67.77863850076369,0.10775351889619654,5,transformed_data__impute__adf__quantile__local_smooth.csv
235,LightGBM,6717.999596576104,855385.9841182639,81.96340400798458,0.10775351889619654,5,transformed_data__impute__adf__quantile__local_smooth.csv
236,XGBoost,0.0,43864901436270.445,0.0,,1,transformed_data__impute__adf__quantile__soft_clipping.csv
237,LightGBM,0.0,43864901436270.445,0.0,,1,transformed_data__impute__adf__quantile__soft_clipping.csv
238,XGBoost,0.0,4459082982852.199,0.0,,2,transformed_data__impute__adf__quantile__soft_clipping.csv
239,LightGBM,0.0,4459082982852.199,0.0,,2,transformed_data__impute__adf__quantile__soft_clipping.csv
240,XGBoost,0.0,4315704462164.076,0.0,,3,transformed_data__impute__adf__quantile__soft_clipping.csv
